name	cuisines	rank	nreviews	address	phone	website	score	food	service	value	new_address	location	point
Nivangio	Bar, Pizzería, Pub, Bar de vinos, Argentina, Sudamericana	#4.412 de 5.004 	2.0	Colombres 946 Entre San Juan y Carlos Calvo, Buenos Aires C1218ABL Argentina	+54 11 3321-5113	https://www.facebook.com/nivangioclub	3.5				Colombres 946, CABA, Argentina	946, Colombres, Boedo, Buenos Aires, Comuna 5, Ciudad Autónoma de Buenos Aires, 1233, Argentina	(-34.625040673469385, -58.41762687346939, 0.0)
Green Eat		#4.413 de 5.004 	6.0	Esmeralda 1000, Buenos Aires 1008 Argentina	+54 11 4787-1199	https://www.facebook.com/greeneatesmeralda/	3.0				Esmeralda 1000, CABA, Argentina	1000, Esmeralda, Microcentro, Retiro, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1057, Argentina	(-34.5965084, -58.3785117, 0.0)
La Baronesa		#4.419 de 5.004 	10.0	Calle Charcas 2902, Buenos Aires C1425BMJ Argentina	48214001		3.0	3.0	2.5	3.0	Charcas 2902, CABA, Argentina	2902, Charcas, Barrio Norte, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, 1425, Argentina	(-34.5935864, -58.4074111, 0.0)
Jesica Cocina Mix	Argentina, Sudamericana	#4.422 de 5.004 	4.0	Calle Campichuelo 212 Caballito, Buenos Aires C1405BOB Argentina	+54 11 4903-2047		3.5				Campichuelo 212, CABA, Argentina	212, Campichuelo, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1405BOB, Argentina	(-34.6146658, -58.4338517, 0.0)
Sultan Shawarma	Almuerzo, Cena	#4.426 de 5.004 	4.0	Arenales 2607, Buenos Aires Argentina	+54 11 2135-6869		3.5				Arenales 2607, CABA, Argentina	2607, Arenales, Barrio Norte, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1425BGC, Argentina	(-34.592820440816325, -58.403213400000006, 0.0)
Terzo Helados Cafe	Italiana	#4.427 de 5.004 	8.0	Avenida Pedro Goyena 673, Buenos Aires C1424BSG Argentina	+54 11 4922-8701		3.0				Pedro Goyena 673, CABA, Argentina	Pedro Goyena, Vicente López, La Isla, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1128ACJ, Argentina	(-34.5878513, -58.3947412, 0.0)
El Cantones	China	#4.429 de 5.004 	4.0	Oro 2468, Buenos Aires Argentina	4779-2193 / 4772-4964		3.5				Oro 2468, CABA, Argentina	Oro, Palermo Pacífico, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1425BHU, Argentina	(-34.5791812, -58.4245755, 0.0)
Casa Andina	Peruana, Sudamericana	#4.430 de 5.004 	6.0	Calle Riobamba 376 Entre Corrientes y Sarmiento, Buenos Aires C1025ABH Argentina	+54 11 4951-3959		3.0				Riobamba 376, CABA, Argentina	376, Riobamba, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, 1045, Argentina	(-34.60488038571428, -58.39390177755102, 0.0)
Sabores Del Este		#4.434 de 5.004 	4.0	Maipu 971 Local 29, Buenos Aires C1006 Argentina	+54 11 4951-3959		3.5				Maipu 971, CABA, Argentina	971, Maipú, Microcentro, Retiro, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1006, Argentina	(-34.59677708571429, -58.3768655, 0.0)
El Club Colombia		#4.442 de 5.004 	5.0	Honduras 5903, Buenos Aires 1425 Argentina	+(54)1568212676		3.0				Honduras 5903, CABA, Argentina	5903, Honduras, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1414COV, Argentina	(-34.58158971020408, -58.43947617551021, 0.0)
CRIMSON Street Food	Estadounidense	#4.443 de 5.004 	4.0	Calle Victor Martinez 42, Buenos Aires C1406CDB Argentina	+54 11 4988-1215		3.5				Victor Martinez 42, CABA, Argentina	42, Víctor Martínez, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1406GLA, Argentina	(-34.62276148888889, -58.44548760808081, 0.0)
Sazon	Reservas	#4.444 de 5.004 	7.0	Avenida Ricardo Balbin 3017, Buenos Aires C1430AAB Argentina	+54 11 4988-1215		3.5				Ricardo Balbin 3017, CABA, Argentina	Ricardo Balbín, Hipólito Yrigoyen, Monserrat, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1089AAH, Argentina	(-34.6099737, -58.3894465, 0.0)
Jigger	Bar, Pizzería, Comida rápida, Pub, Argentina, Sudamericana	#4.451 de 5.004 	6.0	Humberto 1° 420, Buenos Aires 1103 Argentina	+54 11 3220-3910	https://www.facebook.com/JiggerLoungeBar	3.0				Humberto 1, CABA, Argentina	Humberto I, Avenida Jujuy, San Cristóbal, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1247ABA, Argentina	(-34.6230814, -58.4023194, 0.0)
Bar de Ideas		#4.459 de 5.004 	7.0	Avenida Crisologo Larralde 3201 Esquina Pinto, Buenos Aires C1429BTM Argentina	+54 11 3970-7778		3.5	3.5	3.5	3.5	Crisologo Larralde 3201, CABA, Argentina	Crisólogo Larralde, Saavedra, Buenos Aires, Comuna 12, Ciudad Autónoma de Buenos Aires, C1429AAI, Argentina	(-34.548662, -58.4683614, 0.0)
El Parrillon		#4.478 de 5.004 	9.0	Avenida Cramer 2893 Esq. Congreso Belgrano, Buenos Aires C1428CTU Argentina	+54 11 3970-7778		3.0				Cramer 2893, CABA, Argentina	Crámer, Núñez, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1429ALP, Argentina	(-34.5516648, -58.472545, 0.0)
The Brothers Club	Bar, Comida rápida, Pub, Gastropub	#4.479 de 5.004 	4.0	Calle Cnel Niceto Vega 5572, Buenos Aires C1414BFD Argentina	+54 11 4778-0304	http://www.thebrothersclub.com/	3.0				Cnel Niceto Vega 5572, CABA, Argentina		
Estacion Arcos Burger Bar	Italiana, Estadounidense, Argentina, Sudamericana	#4.480 de 5.004 	2.0	Av Juan Bautista Justo 602, Buenos Aires 1425 Argentina	+54 11 4778-0304	https://www.facebook.com/Estaci%C3%B3n-Arcos-Burger-Bar-1355581754497505/	3.5				Av Juan Bautista Justo 602, CABA, Argentina	Estación Arcos Burger Bar, 602, Avenida Juan Bautista Justo, Palermo Pacífico, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1425FSN, Argentina	(-34.5783871, -58.4264285, 0.0)
Harper's		#4.484 de 5.004 	10.0	Calle R. M. Ortiz 1763, Buenos Aires Argentina	+54 11 4801-7140		3.0				R. M. Ortiz 1763, CABA, Argentina		
La Reja		#4.491 de 5.004 	10.0	Lamadrid 931, Buenos Aires Argentina	+54 11 4763-0617		3.0				Lamadrid 931, CABA, Argentina	931, General Gregorio Aráoz de Lamadrid, La Boca, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1167ACC, Argentina	(-34.63952310408163, -58.36560542448979, 0.0)
Heisenburguer	Comida para llevar, Asiento	#4.505 de 5.004 	19.0	Av. Federico Lacroze 2114, Buenos Aires C1426CPT Argentina	+54 11 4770-9663		3.0	5.0	4.0	4.5	Federico Lacroze 2114, CABA, Argentina	Federico Lacroze, Avenida Federico Lacroze, Chacarita, Buenos Aires, Comuna 15, Ciudad Autónoma de Buenos Aires, C1427BPG, Argentina	(-34.5867518, -58.4554902, 0.0)
Mi Barrio Hamburgueseria	Almuerzo, Cena, Abierto hasta tarde, Bebidas	#4.507 de 5.004 	31.0	Avenida Olazabal 1422, Buenos Aires C1428DGS Argentina	+54 11 4788-4003		3.0	3.5	3.0	3.5	Olazabal 1422, CABA, Argentina	Mi Barrio Hamburguesería, 1422, Olazábal, Bajo Belgrano, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, 1428, Argentina	(-34.5543656, -58.448364, 0.0)
Pizza Free	Almuerzo, Cena	#4.509 de 5.004 	31.0	Avenida Corrientes 1632, Buenos Aires C1042AAP Argentina	+54 11 4373-4358		3.0	3.0	3.5	3.5	Corrientes 1632, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
La Pinocha Chocolates Palermo Soho	Argentina, Sudamericana	#4.517 de 5.004 	3.0	Calle Honduras 4866 Plaza Serrano, Buenos Aires C1414BMN Argentina	+54 11 2081-5720	http://lapinochachocolates.com/	5.0				Honduras 4866, CABA, Argentina	4866, Honduras, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1414DOO, Argentina	(-34.58966825102041, -58.428891830612244, 0.0)
Roma Bar - Café		#4.519 de 5.004 	8.0	Dr. Tomás Manuel de Anchorena 806 Bar Notable, Buenos Aires C1170ACP Argentina	+54 11 4962-6670	http://www.pagina12.com.ar/diario/suplementos/m2/10-2717-2014-05-18.html	3.5	3.0	3.0	3.0	Dr. Tomás Manuel de Anchorena 806, CABA, Argentina	Bar Roma, 806, Tomás Manuel de Anchorena, Abasto, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, 1187, Argentina	(-34.5992922, -58.4087401, 0.0)
Atelier Art Café	Café	#4.528 de 5.004 	3.0	Calle Uriarte 1838, Buenos Aires C1414DAV Argentina	+54 11 4962-6670	https://www.facebook.com/atelierartcafeba/	5.0				Uriarte 1838, CABA, Argentina	1838, Uriarte, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1414BPV, Argentina	(-34.5857417122449, -58.42967762244898, 0.0)
Bar Y Cafe Cristobal		#4.529 de 5.004 	6.0	Avenida Independencia 2200 Avenida Independencia y Pasco, Buenos Aires C1225AAQ Argentina	+54 11 4308-4947		3.0				Independencia 2200, CABA, Argentina	Independencia, Constitución, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina	(-34.61814285, -58.380865910550234, 0.0)
King Town	Entrega a domicilio, Reservas	#4.530 de 5.004 	10.0	Arenales 2607, Buenos Aires Argentina	4822-8538		3.0				Arenales 2607, CABA, Argentina	2607, Arenales, Barrio Norte, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1425BGC, Argentina	(-34.592820440816325, -58.403213400000006, 0.0)
Subway		#4.544 de 5.004 	6.0	Avenida Gral Las Heras 2061, Buenos Aires C1127AAC Argentina	5443000042	http://subwayargentina.com/	3.0				Gral Las Heras 2061, CABA, Argentina		
Sifon Sodería	Argentina, Bar, Pizzería, Pub	#4.545 de 5.004 	12.0	Avenida Jorge Newbery 3881 Chacarita, Buenos Aires C1427EGE Argentina	5443000042	https://www.facebook.com/sifon.soderiachacarita/	3.0				Jorge Newbery 3881, CABA, Argentina	3881, Jorge Newbery, Chacarita, Buenos Aires, Comuna 15, Ciudad Autónoma de Buenos Aires, C1427EGD, Argentina	(-34.58665555102041, -58.45022873469388, 0.0)
Weekends Bar	Cervecería, Bar, Pizzería, Comida rápida, Pub	#4.547 de 5.004 	2.0	Baez 243, Buenos Aires 1414 Argentina	+54 11 5747-2669	http://www.facebook.com/BarWeekends/	3.0				Baez 243, CABA, Argentina	243, Báez, Las Cañitas, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1426BRH, Argentina	(-34.572335342857144, -58.43052625714286, 0.0)
Omi Resto Bar & Music	Cena, Abierto hasta tarde, Bebidas	#4.553 de 5.004 	6.0	Avenida Boedo 440, Buenos Aires C1218AAN Argentina	+54 11 4957-3800	https://www.facebook.com/omilanus/	5.0				Boedo 440, CABA, Argentina	Boedo, Buenos Aires, Comuna 5, Ciudad Autónoma de Buenos Aires, Argentina	(-34.6302518, -58.41879, 0.0)
Bonafide	Argentina, Sudamericana	#4.554 de 5.004 	2.0	Avenida Rivadavia 5802 Caballito, Buenos Aires C1406GLO Argentina	+54 11 4988-9100	http://www.bonafide.com.ar/espanol/home.php	3.0				Rivadavia 5802, CABA, Argentina	Rivadavia, Vedia, Núñez, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1429DXC, Argentina	(-34.5366131, -58.4680033, 0.0)
McDonald's		#4.554 de 5.004 	3.0	Av. Monroe 1655 esq. Arribeños, Buenos Aires C1428BKS Argentina	+54 11 4783-9047		3.0				Monroe 1655, CABA, Argentina	Monroe, Villa Urquiza, Buenos Aires, Comuna 12, Ciudad Autónoma de Buenos Aires, C1431DOD, Argentina	(-34.5790659, -58.4945446, 0.0)
Pizza Lo+Hot	Cervecería, Pizzería, Pub	#4.643 de 5.004 	3.0	Avenida Boedo 432, Buenos Aires C1218AAN Argentina	5449573800	http://pizzalomashot.com/	3.0				Boedo 432, CABA, Argentina	Boedo, Buenos Aires, Comuna 5, Ciudad Autónoma de Buenos Aires, Argentina	(-34.6302518, -58.41879, 0.0)
Burger King		#4.649 de 5.004 	7.0	Avenida Cabildo 1626, Buenos Aires C1426ABQ Argentina	5449573800	http://www.burgerking.com.ar/restaurante/belgrano-ii	3.0				Cabildo 1626, CABA, Argentina	Cabildo de Buenos Aires, 65, Bolívar, Monserrat, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1066AAA, Argentina	(-34.608893800000004, -58.373704422034706, 0.0)
El Bodegon De Olivera	Servicio de mesa, Asiento	#4.652 de 5.004 	21.0	Avenida Olivera 909, Buenos Aires C1407INJ Argentina	5449573800	https://www.facebook.com/elbodegondeolivera909?fref=ts	3.0	3.0	3.0	3.0	Olivera 909, CABA, Argentina	909, Avenida Olivera, Parque Avellaneda, Buenos Aires, Comuna 9, Ciudad Autónoma de Buenos Aires, C1407HGQ, Argentina	(-34.648552714285714, -58.48412002040816, 0.0)
Freddo	Italiana	#4.656 de 5.004 	4.0	Av. Rivadavia 4533 Caballito, Buenos Aires C1424CEA Argentina	5449573800	http://freddo.com.ar/	3.0				Rivadavia 4533, CABA, Argentina	Rivadavia, Vedia, Núñez, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1429DXC, Argentina	(-34.5366131, -58.4680033, 0.0)
SUBWAY RESTAURANT	Estadounidense, Brasilera, Comida rápida, Saludable, Sudamericana	#4.657 de 5.004 	7.0	Avenida Corrientes 930, CABA, Argentina, Buenos Aires C1043AAW Argentina	+54 11 4326-0082	http://subwayargentina.com/	3.5				Corrientes 930, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
Librería Bar Restaurante Caras y Caretas	Café, Bar de vinos, Argentina, Sudamericana	#4.660 de 5.004 	5.0	Junín 365, Buenos Aires 1025 Argentina	+54 11 3697-6262	http://cocina.carasycaretas.org.ar/	3.0				Junín 365, CABA, Argentina	365, Junín, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1025ABG, Argentina	(-34.60508474693877, -58.39665040612245, 0.0)
Tacos & Burros	Mexicana, Bar, Pub, Bar de vinos	#4.670 de 5.004 	3.0	Calle Estados Unidos 501 San Telmo, Buenos Aires C1101AAK Argentina	+54 11 4307-3573	https://www.facebook.com/tacosyburrosargentina	3.0				Estados Unidos 501, CABA, Argentina	501, Estados Unidos, San Telmo, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1100AAF, Argentina	(-34.6184505, -58.3731465, 0.0)
Fabric Sushi - Nuñez	Sushi	#4.674 de 5.004 	7.0	Besares 1700, Buenos Aires C1429DHB Argentina	+54 11 4701-0821	http://www.fabricsushi.com.ar/	3.0				Besares 1700, CABA, Argentina	1700, Besares, Núñez, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1426ABC, Argentina	(-34.5418853, -58.4640316, 0.0)
San Ceferino - Pizzeria Rotiseria		#4.681 de 5.004 	4.0	Paraguay 4545 Palermo, Buenos Aires Argentina	+54 11 4779-0333		3.0				Paraguay 4545, CABA, Argentina	4545, Paraguay, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1425FBC, Argentina	(-34.58426943469387, -58.42463024285714, 0.0)
Chapados Bar	Cervecería, Bar, Comida rápida, Pub, Sudamericana, Centroamericana	#4.696 de 5.004 	5.0	Avenida Centenario 1018, Buenos Aires 1642 Argentina	+54 11 4779-0333	https://www.facebook.com/chapadosbar/	4.0				Centenario 1018, CABA, Argentina	Centenario, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1405BOB, Argentina	(-34.6136825, -58.4325475, 0.0)
Paul & Linda	Delicatessen	#4.697 de 5.004 	2.0	Catamarca 2697 Martinez, Buenos Aires 1640 Argentina	+54 11 7417-0375	http://www.facebook.com/paulylindaveggie/	3.0				Catamarca 2697, CABA, Argentina	Catamarca, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1203AAO, Argentina	(-34.6108775, -58.4074806, 0.0)
Taberna de Odin		#4.700 de 5.004 	4.0	Av. San Martín, 6080, Buenos Aires 1419 Argentina	+54 11 7417-0375	http://tabernaodin.com/index.htm	3.5				San Martín, 6080, CABA, Argentina	San Martín, Retiro, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1299, Argentina	(-34.5919421, -58.3724567, 0.0)
Burger King	Comida para llevar	#4.705 de 5.004 	11.0	Esquina Avenida Rivadavia Peru 1, Buenos Aires 1067 Argentina	+54 11 7417-0375	http://www.burgerking.com.ar/	3.0	3.5	3.5	3.0	Esquina Rivadavia Peru 1, CABA, Argentina		
Burger Club		#4.719 de 5.004 	10.0	Fitz Roy 1747, Buenos Aires 1838 Argentina	+54 11 5403-0039	https://www.facebook.com/bugerclub	3.5				Fitz Roy 1747, CABA, Argentina	1747, Fitz Roy, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1414 CHW, Argentina	(-34.583824512244895, -58.4357556, 0.0)
Lucciano`s Alto Palermo	Comida rápida	#4.724 de 5.004 	3.0	Avenida Santa Fe 3253 Alto Palermo Shopping Center, Buenos Aires C1425BGH Argentina	+54 11 5403-0039	http://www.luccianos.com.ar/	2.5				Santa Fe 3253, CABA, Argentina	Santa Fe, Microcentro, Cinco Esquinas, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina	(-34.59618315, -58.382117600912466, 0.0)
Maldita Malta Bar	Estadounidense, Sudamericana	#4.736 de 5.004 	3.0	Calle Honduras 5502 esquina Humboldt, Palermo Hollywood, Buenos Aires C1414BND Argentina	+54 11 2123-3889	http://malditamaltabar.com/	2.5				Honduras 5502, CABA, Argentina	5502, Honduras, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1414CTP, Argentina	(-34.5848289, -58.4355477, 0.0)
D&H Restaurante Chino	China, Asiática	#4.738 de 5.004 	2.0	Piedras 1006 barrio San Telmo Av Piedras y Carlos Calvo, Buenos Aires 1068 Argentina	+54 11 4300-1117		5.0				Piedras 1006, CABA, Argentina	1006, Piedras, San Telmo, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1070AAS, Argentina	(-34.6198268, -58.37719, 0.0)
Nucky J.	Bar, Pub	#4.743 de 5.004 	2.0	Calle Dr Eleodoro Lobos 470, Buenos Aires C1405BLF Argentina	+54 11 4981-5019	https://www.facebook.com/NuckyJBeer/	2.5				Dr Eleodoro Lobos 470, CABA, Argentina	470, Doctor Eleodoro Lobos, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1405BOB, Argentina	(-34.61253296938776, -58.4365779244898, 0.0)
Marco Pollo		#4.748 de 5.004 	8.0	Avenida Corrientes 5573 Villa Crespo, Buenos Aires C1414AJI Argentina	+54 11 4854-5563	http://marcopollo.com.ar/#mi-ancla	3.0				Corrientes 5573, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
Pizza Alla Pala Pueyrredón	Desayuno, Almuerzo, Cena	#4.749 de 5.004 	13.0	Av. Pueyrredón 1293, Buenos Aires C1118AAC Argentina	+54 11 4963-3471		3.0				Pueyrredón 1293, CABA, Argentina	General Juan Martín de Pueyrredón, Juan D’Arienzo, Barrio Albarellos, Villa Pueyrredón, Buenos Aires, Comuna 12, Ciudad Autónoma de Buenos Aires, 1419, Argentina	(-34.5804868, -58.5017023, 0.0)
DBox Cervecería Artesanal	Estadounidense, Argentina, Sudamericana	#4.757 de 5.004 	57.0	Avenida Pedro Goyena 515, Buenos Aires C1424BSF Argentina	+54 11 4921-1700	http://dboxcerveceria.com/	3.0	3.0	3.0	2.5	Pedro Goyena 515, CABA, Argentina	Pedro Goyena, Vicente López, La Isla, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1128ACJ, Argentina	(-34.5878513, -58.3947412, 0.0)
Isis	Argentina, Sudamericana	#4.766 de 5.004 	3.0	Avenida Martin Garcia 559, Buenos Aires C1268ABB Argentina	+54 11 4300-9795	http://www.isisconfiteria.com.ar/	2.5				Martin Garcia 559, CABA, Argentina		
Freddo	Italiana	#4.770 de 5.004 	7.0	Av. Pedro Goyena 324 Caballito, Buenos Aires C1424BSQ Argentina	0810 3337-3336	http://freddo.com.ar/	3.0				Pedro Goyena 324, CABA, Argentina	Pedro Goyena, Vicente López, La Isla, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1128ACJ, Argentina	(-34.5878513, -58.3947412, 0.0)
Itamae Sushi		#4.772 de 5.004 	2.0	Calle Olga Cossettini 1553 Puerto Madero, Buenos Aires C1107CEK Argentina	+(54)43130200	https://www.facebook.com/itamaepuertomadero/	2.5				Olga Cossettini 1553, CABA, Argentina	Simone, 1553, Olga Cossettini, Puerto Madero, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1107CHG, Argentina	(-34.6160619, -58.3630432, 0.0)
Cervecería Alvarez	Comida rápida, Bar, Pub, Argentina	#4.773 de 5.004 	66.0	Av. Pedro Goyena 134, Buenos Aires C1424BSO Argentina	+54 11 6807-3874	https://www.facebook.com/alvarezcerveceria/	3.0	3.0	3.0	3.0	Pedro Goyena 134, CABA, Argentina	Pedro Goyena, Vicente López, La Isla, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1128ACJ, Argentina	(-34.5878513, -58.3947412, 0.0)
Sazon Asia	Sushi, Asiática, China, Japonesa, Filipina, Tailandesa, Taiwanesa	#4.779 de 5.004 	11.0	Olazabal, Buenos Aires 1424 Argentina	+54 11 4784-8191		3.0				Olazabal, Buenos Aires 1424, CABA, Argentina	1424, Olazábal, Bajo Belgrano, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1428CW, Argentina	(-34.554383663265305, -58.44847350204081, 0.0)
Pizza Alla Pala	Pizzería, Delicatessen	#4.782 de 5.004 	3.0	Av. Córdoba 1836, Buenos Aires C1120AAN Argentina	+54 11 2673-5851	http://pizzaallapala.com.ar/	4.5				Córdoba 1836, CABA, Argentina	Córdoba, Avenida Pueyrredón, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, 1032, Argentina	(-34.5991974, -58.4039401, 0.0)
DK Beer	Cervecería, Pub	#4.793 de 5.004 	2.0	Calle Defensa 1154, Buenos Aires C1065AAV Argentina	+54 11 3666-7098	https://www.facebook.com/DKBeerSanTelmo/	2.5				Defensa 1154, CABA, Argentina	1154, Defensa, San Telmo, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1065AAR, Argentina	(-34.621240422, -58.371320908, 0.0)
Milanga Caballito	Argentina, Sudamericana	#4.796 de 5.004 	6.0	Calle Dr Juan Felipe Aranguren 400 Caballito, Buenos Aires C1405CRH Argentina	+54 11 4958-4936		3.0				Dr Juan Felipe Aranguren 400, CABA, Argentina	400, Doctor Juan Felipe Aranguren, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1405CNF, Argentina	(-34.612091, -58.4365633, 0.0)
Pizzeria & Cafeteria Maricel	Argentina, Sudamericana	#4.814 de 5.004 	5.0	Avenida Angel Gallardo 1099, Buenos Aires C1405DJK Argentina	+54 11 4857-1416		2.5				Angel Gallardo 1099, CABA, Argentina	Ángel Gallardo, Avenida Corrientes, Almagro, Buenos Aires, Comuna 5, Ciudad Autónoma de Buenos Aires, C1195AAS, Argentina	(-34.6021406, -58.4313892, 0.0)
